dish_id,unit_code,grams,source_ref,verified_by
NIN-XOI-LAC,doi_an,250,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-XOI-NGO,bat_an,148.7,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-XOI-NGO,chen_an,148.7,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-XOI-NGO,doi_an,148.7,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-NEM-LUI,dia_an,165,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-GIO-LUA,dia_an,100,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-GIO-BO,dia_an,100,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-CHA-CA-BASA,dia_an,200,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-GA-TAN,dia_an,108.6,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-THIT-VIT-HAM,dia_an,215,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-THIT-XIEN-NUONG,dia_an,145,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-MY-XAO,bat_an,403.6,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-MY-XAO,chen_an,403.6,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-MY-XAO,doi_an,403.6,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-MY-XAO,to_an,403.6,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-XOI-GAC,bat_an,245,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-XOI-GAC,chen_an,245,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-XOI-GAC,doi_an,245,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
NIN-DOI-LON,dia_an,95,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CAI-THIA-XAO,dia_an,159,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CANH-CHUA-TEP,bat_an,168,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CANH-CHUA-TEP,chen_an,168,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CANH-CHUA-TEP,doi_an,168,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CANH-CAI-XANH-THIT,bat_an,112,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CANH-CAI-XANH-THIT,chen_an,112,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CANH-CAI-XANH-THIT,doi_an,112,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-RAU-CU-LUOC,dia_an,151,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CANH-BI-XANH-THIT,bat_an,162,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CANH-BI-XANH-THIT,chen_an,162,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-CANH-BI-XANH-THIT,doi_an,162,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-BAP-CAI-CA-ROT-XAO,dia_an,212,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-DUA-LEO,dia_an,200,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
GLU-BO-XAO-OT-CHUONG,dia_an,180,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-COM-TE,bat_an,170,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-COM-TE,chen_an,170,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-COM-TE,doi_an,170,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-COM-GAO-LUT,bat_an,100,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-COM-GAO-LUT,chen_an,100,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-COM-GAO-LUT,doi_an,100,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-BUN-TUOI,bat_an,156,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-BUN-TUOI,chen_an,156,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-BUN-TUOI,doi_an,156,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-BANH-PHO,bat_an,124,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-BANH-PHO,chen_an,124,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-BANH-PHO,doi_an,124,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-MIEN-DONG,bat_an,50,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-MIEN-DONG,chen_an,50,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-MIEN-DONG,doi_an,50,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-RAU-NGOT,bat_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-RAU-NGOT,chen_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-RAU-NGOT,doi_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-RAU-NGOT-LUOC,dia_an,150,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-RAU-DEN,bat_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-RAU-DEN,chen_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-RAU-DEN,doi_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-BI-XANH,bat_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-BI-XANH,chen_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-BI-XANH,doi_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-CAI-THAO,bat_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-CAI-THAO,chen_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-CAI-THAO,doi_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-MUOP,bat_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-MUOP,chen_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-MUOP,doi_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-CAI-XANH,bat_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
VN-CANH-CAI-XANH,chen_an,300,"serving_g của chính món trong dishes.csv — khẩu phần đã được R2 ký cùng công thức. Đơn vị dân gian chỉ ĐẶT TÊN cho khẩu phần đó, KHÔNG suy ra con số mới. [Sinh bằng scripts/sinh_quy_doi_khau_phan.py, R2 chốt 2026-08-18]","Chuyên gia duyệt 2026-08-18 (R2: kế thừa serving_g đã ký, chỉ đặt tên vật đựng)"
