url,name_vi,reason,detail
https://monngonmoingay.com/mi-tron-gyoza/,MÌ TRỘN GYOZA,unparsed_main_ingredient,"Bánh xếp kiểu Nhật Gyoza dùng nồi chiên không dầu		 1 gói; Mì gói		 1 gói; Gia vị: 	Dầu hào “AJINOMOTO”, Nước tương &quot;Phú Sĩ&quot;,  tương ớt, đường, bột ngọt,  &quot;AJINOMOTO&quot; Giấm gạo lên men"
https://monngonmoingay.com/mi-gyoza-miso/,Mì Gyoza Miso,unparsed_main_ingredient,"Bánh xếp Gyoza 		 2 gói 12 cái; Nước dùng gà		 1,4 lít; Mì ramen		 4 vắt 	Luộc chín trong 2 phút, xả nước lạnh, để ráo.; Táo đỏ khô		 8 quả"
https://monngonmoingay.com/mam-kho-chay/,MẮM KHO CHAY,unparsed_main_ingredient,Sườn chay lát 4 miếng to; Nước 1 chén; Ớt hiểm 1 trái băm nhỏ; Sả cây đập dập 3 cây
https://monngonmoingay.com/lau-chao-cu-sen-khoai-mon-chay/,Lẩu Chao Củ Sen Khoai Môn Chay,unparsed_main_ingredient,Sa tế		1M; Hạt nêm Nấm		1.5M; Sả cây		4 cây; Chao trắng		4M
https://monngonmoingay.com/kem-blendy/,Kem &#8220;Blendy&#8221;,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l
https://monngonmoingay.com/hu-tieu-sa-dec-xao-tep-bong-dien-dien/,HỦ TIẾU SA ĐÉC XÀO TÉP BÔNG ĐIÊN ĐIỂN,unparsed_main_ingredient,"Cần tàu, hành lá,	1 chén		Cắt khúc 4cm; Dầu mè	1m; Gia vị: 	Dầu ăn, dầu mè, Hạt nêm Aji-ngon® Heo, tiêu, nước tương &quot;Phú Sĩ&quot;, ớt sừng cắt sợi"
https://monngonmoingay.com/hoanh-thanh-ta-la/,Hoành Thánh Tá Lả,unparsed_main_ingredient,"Gia vị: 	Dầu ăn, Hạt nêm Aji-ngon® Heo, tiêu xay"
https://monngonmoingay.com/gyoza-mi-tron/,GYOZA MÌ TRỘN,unparsed_main_ingredient,"Giam gạo	1/2m; Gia vị: 	Dầu mè, dầu ăn, tương ớt, đường, Hạt nêm Aji-ngon®, Bột ngọt AJI-NO-MOTO®, Dầu hào “AJINOMOTO”, Nước tương &quot;Phú Sĩ&quot;, &quot;AJINOMOTO&quot; Giấm gạo lên men"
https://monngonmoingay.com/gyoza-dung-noi-chien-khong-dau-an-kem-rau-cu-say/,Gyoza Dùng Nồi Chiên Không Dầu Ăn Kèm Rau Củ Sấy,unparsed_main_ingredient,Bánh xếp kiểu Nhật Gyoza dùng nồi chiên không dầu		 1 bịch; Ca rốt baby		 8 quả; Sữa chua Hy lạp		 4M; Dầu oliu		1m
https://monngonmoingay.com/ga-chien-vi-bo-toi/,GÀ CHIÊN VỊ BƠ TỎI,unparsed_main_ingredient,"Xoài cát hòa lộc 1/2 trái; Aji-Quick BTKCG hương vị Bơ tỏi 1 gói; Gia vị: Dầu ăn, Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản"
https://monngonmoingay.com/dau-hu-xot-cay-xe/,ĐẬU HŨ XỐT CAY XÈ,unparsed_main_ingredient,"Ớt hiểm khô		 2 trái; Ớt hiểm  		 2 trái 	Đập dập hoặc cắt nhỏ nếu muốn cay hơn; ĂN KÈM:	Cơm trắng; Gia vị: 	Tiêu, đường, sa tế, Dầu hào “AJINOMOTO”, &quot;AJINOMOTO&quot; Giấm gạo lên men, Bột ngọt AJI-NO-MOTO®"
https://monngonmoingay.com/com-tron-vetula/,Cơm trộn Vetula,unparsed_main_ingredient,"Xúc xích xông khói		 2 cây; Gia vị: 	Nước tương “Phú Sĩ” giảm muối, dầu ăn"
https://monngonmoingay.com/com-thit-xao-cay/,Cơm Thịt Xào Cay,unparsed_main_ingredient,"ĂN KÈM:	Cơm trắng; Gia vị: 	Sa tế, Tiêu, tương ớt, ớt bột, Bột ngọt AJI-NO-MOTO®"
https://monngonmoingay.com/com-thanh-cua-trung-chay/,CƠM THANH CUA TRỨNG CHẢY,unparsed_main_ingredient,"Thanh cua đông lạnh		 4 thanh; Gia vị: 	Dầu ăn, tiêu, Nước tương &quot;Phú Sĩ&quot;, đường, Bột ngọt AJI-NO-MOTO®"
https://monngonmoingay.com/com-nieu-chay-ngu-sac/,Cơm niêu chay ngũ sắc,low_food_id_cover,"cover=0.37 thieu: Gạo tím Vo sạch, Bạch quả khô bỏ nhụy Luộc chín, Đậu pois Luộc chín, Sườn chay - 4 miếng (Sườn rim 100 g), Dầu ăn"
https://monngonmoingay.com/com-chien-tom-thom/,Cơm Chiên Tôm Thơm,unparsed_main_ingredient,"Gia vị: 	Dầu ăn, đường, Bột ngọt AJI-NO-MOTO®, tiêu"
https://monngonmoingay.com/com-chien-tom-bong-cai/,Cơm chiên tôm bông cải,unparsed_main_ingredient,"Trứng gà	 2 trứng; ĂN KÈM:	Dưa leo, cà chua, ớt sừng.; Gia vị: 	Tiêu, Nước tương &quot;Phú Sĩ&quot;, dầu, đường"
https://monngonmoingay.com/com-chien-mayonnaise/,CƠM CHIÊN MAYONNAISE,unparsed_main_ingredient,Gia vị: 	Hạt nêm Aji-ngon® Heo
https://monngonmoingay.com/com-chay-mo-hanh/,,no_recipe_ldjson,
https://monngonmoingay.com/cha-gio-thanh-cua-mayo/,Chả Giò Thanh Cua Mayo,unparsed_main_ingredient,"Bánh tráng bò bía / vỏ bánh tráng cuốn chả giò pastry		 6 cái; Gia vị: 	dầu ăn, hạt nêm Aji-ngon"
https://monngonmoingay.com/cha-gio-ngu-vi-2/,Chả Giò Ngũ Vị,unparsed_main_ingredient,"Da bò bía tươi 	12 miếng; Ngũ vị hương	1/4m; Cần tàu	0,5M; Hạt nêm thường	0,5m"
https://monngonmoingay.com/canh-thai-hau-trung-cut/,Canh thái hàu trứng cút,unparsed_main_ingredient,"Trứng cút	 10 trứng; Ớt cắt lát	1 trái; Rau quế	3 cọng cắt nhỏ; RAU NÊM:	Rau quế, ớt sừng"
https://monngonmoingay.com/canh-sung-ca-dua-vung-tau/,CANH SÚNG CÁ DỨA VŨNG TÀU,unparsed_main_ingredient,Nước me (lấy hơi đặc) 1 chén; Tương hột 3M; Ớt hiểm xanh đỏ 7 trái; Sả cọng đập dập 4 cây
https://monngonmoingay.com/canh-chua-tom-bon-bon-bong-dien-dien/,CANH CHUA TÔM BỒN BỒN BÔNG ĐIÊN ĐIỂN,unparsed_main_ingredient,"Nước me	 Nửa chén; RAU NÊM:	Ngò gai, rau om, tần dày lá, cần tàu, húng quế; Gia vị: 	Nước mắm, hạt nêm Aji-ngon® Heo, đường, tỏi phi, dầu ăn, ớt sừng"
https://monngonmoingay.com/canh-ca-khoai-la-giang-2/,CANH CÁ KHOAI LÁ GIANG,unparsed_main_ingredient,Ngò om	2 cây
https://monngonmoingay.com/ca-hoi-ngam-nuoc-tuong/,Cá Hồi Ngâm Nước Tương,unparsed_main_ingredient,"ĂN KÈM:	Cơm trắng; Gia vị: 	Rượu trắng, đường, wasabi"
https://monngonmoingay.com/ca-dieu-hong-chien-rau-cu-ngu-sac/,Cá Điêu Hồng Chiên Rau Củ Ngũ Sắc,unparsed_main_ingredient,Lòng trắng trứng		 1 quả; Dầu ăn; Lá chanh Bắc/ lá chúc		1.5m; Nước cốt chanh
https://monngonmoingay.com/bun-cha-hen/,Bún chả hến,unparsed_main_ingredient,Tiêu xanh giã dập 2M; Giấm 1/2M; Đậu phộng rang giã bể 1M; Hành tây băm 1M
https://monngonmoingay.com/bo-tiem-trai-le/,Bò tiềm trái lê,unparsed_main_ingredient,"Bắp mỹ 	1/2 trái tách hạt; Gia vị: 	Dầu hào “AJINOMOTO”, đường phèn, tiêu, Bột ngọt AJI-NO-MOTO®, Hạt nêm Aji-ngon® Heo, Aji-Quick® Bột chiên giòn"
https://monngonmoingay.com/banh-xeo-nhat-ban-3/,Bánh Xèo Nhật Bản,unparsed_main_ingredient,"Gia vị: 	 Dầu ăn, Hạt nêm Aji-ngon® Heo"
https://monngonmoingay.com/banh-trang-cuon-thit-bam/,BÁNH TRÁNG CUỐN THỊT BĂM,unparsed_main_ingredient,"Gia vị: 	Dầu ăn, nước mắm, đường, &quot;AJINOMOTO&quot; Giấm gạo lên men, Bột ngọt AJI-NO-MOTO®, tiêu"
https://monngonmoingay.com/banh-mi-sandwich-nuong-pho-mai/,Bánh Mì Sandwich Nướng Phô Mai,unparsed_main_ingredient,Phô mai lát		 1 lát
https://monngonmoingay.com/banh-mi-chao/,Bánh Mì Chảo,unparsed_main_ingredient,"Gia vị: 	Tỏi băm, Hạt nêm Aji-ngon® Heo, Nước tương &quot;Phú Sĩ&quot;, Bột ngọt AJI-NO-MOTO®, tiêu, dầu ăn"
https://monngonmoingay.com/banh-he/,Bánh Hẹ,unparsed_main_ingredient,"Gia vị: 	Dầu ăn, Nước tương &quot;Phú Sĩ&quot;, đường, tương ớt, &quot;AJINOMOTO&quot; Giấm gạo lên men"
https://monngonmoingay.com/banh-cuon-lanh/,Bánh cuốn lạnh,unparsed_main_ingredient,"RAU NÊM:	Ngò rí, gừng băm, tỏi băm, ớt băm, mỡ hành; Gia vị: 	Đường, &quot;AJINOMOTO&quot; Giấm gạo lên men"
https://monngonmoingay.com/tom-xao-bong-cai-2/,Tôm Xào Bông Cải,unparsed_main_ingredient,"Nước dừa tươi: 1/2 chén; Tỏi băm, muối, tiêu, bột năng"
https://monngonmoingay.com/lau-suon-bo-chua-cay/,Lẩu Sườn Bò Chua Cay,unparsed_main_ingredient,"Đậu hũ trắng		 2 miếng; RAU NÊM: Ngò gai, rau om; Gia vị: sả cây (3 cây)"
https://monngonmoingay.com/sup-rau-chum-ngay-dau-hu-non/,Súp Rau Chùm Ngây Đậu Hủ Non,unparsed_main_ingredient,"Nước dùng rau củ	 1,2 lít; Đậu hũ non	 1 miếng; Gia vị: 	Hạt nêm Aji-ngon® Nấm, dầu ăn, bột ngọt, đường, muối"
https://monngonmoingay.com/salad-ca-hoi-tron-bong-cai-trang/,Salad Cá Hồi Trộn Bông Cải Trắng,unparsed_main_ingredient,"Bắp Mỹ hạt đã luộc		 2M; Gia vị: muối, tiêu, dầu ăn, nước cốt chanh"
https://monngonmoingay.com/canh-ca-dua-cai/,Canh Cá Dưa Cải,unparsed_main_ingredient,"Mỡ + tóp mỡ		 2M; &quot;AJINOMOTO&quot; Giấm gạo lên men		 2M; RAU NÊM: Rau om, ngò gai, cần tàu (3 thứ cắt khúc 2cm), ớt sừng (cắt lát), ớt hiểm (đập giập)"
https://monngonmoingay.com/com-nam-xot-me/,Cơm Nắm Xốt Mè,unparsed_main_ingredient,"Gia vị: 	Dầu ăn, Hạt nêm Aji-ngon® Heo, tiêu"
https://monngonmoingay.com/cuon-nam-dua-gung/,Cuốn Nấm Dưa Gừng,unparsed_main_ingredient,"Gia vị: tiêu, đường, gừng băm, ớt hiểm băm, nước cốt chanh, Hạt nêm Aji-ngon® Nấm"
https://monngonmoingay.com/nui-hai-san-cho-ngay-tinh-yeu/,Nui Hải Sản Cho Ngày Tình Yêu,unparsed_main_ingredient,Lá Oregano khô		 1/2m; Cà past		 2M; Ngò tây		 1 ít 	Cắt nhỏ.; RAU NÊM:	Ngò tây
https://monngonmoingay.com/mi-y-ca-hoi-xot-caesar/,Mì Ý Cá Hồi Xốt Caesar,low_food_id_cover,"cover=0.64 thieu: Mì Ý, Bắp hạt, Bơ lạt"
https://monngonmoingay.com/bo-thung-cuon-trung-cut-xot-thom/,Bò Thưng Cuộn Trứng Cút Xốt Thơm,unparsed_main_ingredient,Cà rốt 4 cọng Cắt que vừa khoảng 3 li (sao cho cuộn không bị mập quá).; Đậu cove Đà lạt 6 trái; Nước tương &quot;Phú Sĩ&quot; 3.5M; Nước hành tỏi 1M
https://monngonmoingay.com/ca-com-than-chien-ca-ri/,Cá Cơm Than Chiên Cà Ri,unparsed_main_ingredient,Bột cà ri 1/2M Múc vun xíu.; Lá cà ri tươi 20 lá; Lòng trắng trứng 1 quả; Mè đen 1/2M
https://monngonmoingay.com/che-duong-nhan-blendy/,Chè Dưỡng Nhan Blendy®,unparsed_main_ingredient,Lá dứa		 10 lá; Blendy		 8 gói; Ống vani		 1 ống
https://monngonmoingay.com/cha-hap-chay-2/,Chả Hấp Chay,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l
https://monngonmoingay.com/thit-bo-xao-dau-cove-2/,Thịt Bò Xào Đậu Cove,low_food_id_cover,"cover=0.63 thieu: Thịt bò phi lê, Cần ta"
https://monngonmoingay.com/bun-gao-xao-long-nghe/,Bún gạo xào lòng nghệ,unparsed_main_ingredient,Nấm hương luộc chín : 5 tai; Nghệ : 1 củ nhỏ
https://monngonmoingay.com/cu-sen-chien-tom/,Củ sen chiên tôm,low_food_id_cover,"cover=0.17 thieu: Củ sen, Tôm, Giò sống, Bột xù"
https://monngonmoingay.com/canh-ga-cai-bo-xoi/,Canh gà cải bó xôi,unparsed_main_ingredient,Cánh gà : 2 cánh
https://monngonmoingay.com/tom-cang-kho-trung-muoi/,Tôm càng kho trứng muối,unparsed_main_ingredient,Lòng đỏ trứng muối: 2 cái; Dừa xiêm: 1 quả; Bột bắp: 1M; Bơ thực vật : 1m
https://monngonmoingay.com/dau-chien-tha-nuoc-tuong/,Đậu chiên thả nước tương,unparsed_main_ingredient,"Đậu hủ bi chiên: 16 cái; Nấm mèo: 2 tai; Cà rốt băm: 1M; RAU NÊM: Ớt hiểm cắt khoanh, hành lá"
https://monngonmoingay.com/canh-chua-bon-bon-vi-thai/,Canh chua bồn bồn vị thái,low_food_id_cover,"cover=0.22 thieu: Cá hú, Bồn bồn, Hành tím"
https://monngonmoingay.com/mi-spaghetti-xao-tom-nam/,Mì spaghetti xào tôm nấm,unparsed_main_ingredient,"Tôm sú 30-40: 6 con; ĂN KÈM:	Nước tương, ớt lát"
https://monngonmoingay.com/xoi-vien-ngoc/,Xôi viên ngọc,unparsed_main_ingredient,"Khuôn giấy trắng nhỏ cỡ số 5; Lá chuối; Tương ớt, mù tạt xanh, nước lá dứa"
https://monngonmoingay.com/cai-bo-xoi-xao-thit/,Cải bó xôi xào thịt,unparsed_main_ingredient,Củ cải trắng mài nhỏ : 2M; Mè rang
https://monngonmoingay.com/vien-xoi-ga-boc-la-sen/,Viên xôi gà bọc lá sen,unparsed_main_ingredient,"Nấm hương, nấm mèo: 5 tai; Dầu mè đen"
https://monngonmoingay.com/oc-huong-xao-cu-hu-dua/,Ốc hương xào củ dừa,unparsed_main_ingredient,Cần tàu: 1/2 chén; Tiêu xanh: 1 nhánh
https://monngonmoingay.com/rong-bien-cuon-chien-xu/,RONG BIỂN CUỘN CHIÊN XÙ,unparsed_main_ingredient,"Lá rong biển 2 lá; Xúc xích 1 cây; Phô mai lát 2 lát; Aji-Quick® Bột Chiên Giòn, dầu ăn"
https://monngonmoingay.com/suon-nau-dau-ngu/,Sườn nấu đậu ngự,unparsed_main_ingredient,"Dừa tươi: 1 quả; Bột mì: 1M; RAU NÊM:	Ngỏ rí; ĂN KÈM:	Bánh mì, muối tiêu chanh"
https://monngonmoingay.com/muop-xao-dau-phong/,Mướp xào đậu phộng,unparsed_main_ingredient,Chả chay chiên: 2 miếng
https://monngonmoingay.com/ca-loc-nuong-ot-xiem-xanh/,Cá lóc nướng ớt xiêm xanh,unparsed_main_ingredient,"Củ nén: 1/2M; Thơm băm: 3M; ĂN KÈM:	Rau sống, bún, bánh tráng, chuối chát, khế chua, thơm, xà lách, húng cây; Gia vị: mật ong,  đậu phộng rang, muối, dầu đậu phộng, dầu ăn, tỏi ớt băm, dường,mắm nêm"
https://monngonmoingay.com/ca-hoi-chien-mam-dua/,Cá hồi chiên mắm dừa,unparsed_main_ingredient,"Nước dừa   1 chén cơm; Nước chanh   2M; Cọng ngò băm nhỏ  1/2m; Húng quế, húng lũi"
https://monngonmoingay.com/canh-ga-rim-hat-dac/,Cánh gà rim hạt đác,unparsed_main_ingredient,Aji thịt kho: 1 gói
https://monngonmoingay.com/muc-nhoi-cha-tom-nuong/,Mực nhồi chả tôm nướng,unparsed_main_ingredient,Mực ống (đường kính 3-4 cm): 2 con; Tắc chín: 5 trái; Rau mầm 2 màu
https://monngonmoingay.com/cuon-rong-bien-chay-cham-xot-dau-phong/,Cuốn rong biển chay chấm xốt đậu phộng,unparsed_main_ingredient,"Bánh tráng: 1 xấp; Đậu hũ chiên: 1 miếng; Đậu phộng rang giã nhỏ: 2M; Gia vị: 	Dầu ăn, đường, tiêu, mè rang"
https://monngonmoingay.com/rau-muong-xao-mam-ruoc/,Rau muống xào mắm ruốc,unparsed_main_ingredient,"Muối, đường, mắm ruốc, dầu ăn"
https://monngonmoingay.com/banh-gio-trung-cut/,Bánh giò trứng cút,unparsed_main_ingredient,"Nấm mèo cắt nhỏ     4M; Hành lá cắt nhỏ, hành tím băm, hành tím phi; Hạt nêm Aji-ngon®; Bột ngọt AJI-NO-MOTO®"
https://monngonmoingay.com/mi-xao-gion-chay/,Mì xào giòn chay,unparsed_main_ingredient,Mì chiên giòn: 1 khoanh; Nấm đông cô khô: 3 tai; Nấm mèo: 3 tai; Tàu hũ chiên: 1 miếng
https://monngonmoingay.com/suon-chien-cay/,Sườn chiên cay,unparsed_main_ingredient,Sả ớt xay nhuyễn  4M; Đầu hành lá băm  5 cây; Tỏi xay nhuyễn  1M; Bột năng  1m
https://monngonmoingay.com/salad-nui/,Salad nui,unparsed_main_ingredient,"Xoài cát ( vừa chín tới)    1 quả; Chanh, mật ong, mù tạt vàng, ít muối"
https://monngonmoingay.com/bi-do-hap-hai-san/,Bí đỏ hấp hải sản,unparsed_main_ingredient,Bí đỏ tròn (cỡ vừa)   1 quả; Nấm hương   4 tai
https://monngonmoingay.com/mi-can-xao-sa-ot/,Mì căn xào sả ớt,unparsed_main_ingredient,Mì căn   4 cây; Cà ri bột  1M; Boa-rô    5 cọng
https://monngonmoingay.com/salad-tao-rau-mam/,Salad táo rau mầm,unparsed_main_ingredient,"Táo đỏ  1 quả; Đường, muối, tiêu, mè rang"
https://monngonmoingay.com/cha-bap/,Chả bắp,unparsed_main_ingredient,"Dừa tươi: 1/3 chén; Kiệu chua: 3 củ; Bột năng: 1M; Đậu phộng rang, mè rang"
https://monngonmoingay.com/ga-hap-hanh-ram/,Gà hấp hành răm,unparsed_main_ingredient,"Nước hành tím: 2M; Hành tím củ: 5 củ; Hành tím phi, mỡ gà thắng"
https://monngonmoingay.com/canh-bi-do-rong-bien/,Canh bí đỏ rong biển,unparsed_main_ingredient,Sườn chay  2 miếng
https://monngonmoingay.com/chao-chay-sa-cay/,Chạo chay sả cây,unparsed_main_ingredient,"Sả cây      8cây; Dầu ăn, bột năng, bột gạo; Đậu phộng rang giã nhỏ; Rau sống, rau thơm các loại"
https://monngonmoingay.com/rau-cu-kho-chay/,Rau củ kho chay,unparsed_main_ingredient,Poa-rô: 1 khúc
https://monngonmoingay.com/cha-oc-chien/,Chả ốc chiên,unparsed_main_ingredient,"Nấm mèo băm nhỏ  3M; Lòng trắng trứng  1quả; Hành tím băm, tiêu xanh đập giập, tỏi ớt băm; Gừng non băm nhỏ"
https://monngonmoingay.com/vit-rang-toi/,Vịt rang tỏi,unparsed_main_ingredient,"Tỏi tép đập dập             1 củ; Ớt sừng (cắt quả trám)   1 trái; Bột năng, đường, tiêu; Bơ đậu phộng, tương ớt chua ngọt"
https://monngonmoingay.com/banh-tom/,Bánh tôm,unparsed_main_ingredient,"Bột gạo: 1M; Bột nổi: 1m; Nước vôi trong: 1 tô; Bột nghệ, ớt sừng"
https://monngonmoingay.com/kho-qua-kho-chay/,Khổ qua kho chay,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l
https://monngonmoingay.com/bun-xao-chay/,Bún xào chay,unparsed_main_ingredient,"Cần tây: 1 cọng; Đậu hũ chiên: 1 miếng; Tàu hũ ki: 1 lá; Ớt hiểm, sa tế, muối, đường, tiêu"
https://monngonmoingay.com/canh-chua-ca-keo-bong-so-dua/,Canh chua cá kèo bông so đũa,unparsed_main_ingredient,"Nước me    1/2 chén; RAU NÊM: Rau om, ngò gai; Gia vị: Dầu ăn, tỏi phi, đường, nước mắm, muối"
https://monngonmoingay.com/dau-hu-xao-nam/,Đậu hũ xào nấm,unparsed_main_ingredient,"Đậu hũ non     1 hộp; Hạt điều rang    2M; Boa-rô cắt lát, ngò rí, ớt sừng cắt sợi; Dầu điều, dầu mè, dầu hào chay, sa tế, mật ong"
https://monngonmoingay.com/lau-bo-2/,Lẩu bò,unparsed_main_ingredient,"Sả                         2; cây Hành tím                 2 củ; Rau tía tô; Nước mắm, dầu điều"
https://monngonmoingay.com/tom-kho-tau/,Tôm kho tàu,unparsed_main_ingredient,"Dừa tươi: 1 trái; Dầu ăn, dầu điều"
https://monngonmoingay.com/canh-hao-thanh-mat/,Canh hào thanh mát,unparsed_main_ingredient,"Gừng cắt lát mỏng đập dập    5 lát; Muối, đường, tiêu, ớt bột parika"
https://monngonmoingay.com/pho-chay-2/,Phở chay,unparsed_main_ingredient,Boa-ro băm 1 cây; Nấm đông cô tươi 10 tai; Bơ tươi 1M; Súp phở chay 2 viên
https://monngonmoingay.com/kho-quet-chay/,Kho quẹt chay,unparsed_main_ingredient,"Tiêu xanh      2M; Boa-ro cắt lát; Tiêu đen   2M; Ăn kèm: su su baby, khổ qua rừng, cà rốt, bắp cải, đậu bắp, bầu, bông cải"
https://monngonmoingay.com/pad-thai-chay/,Pad Thái chay,unparsed_main_ingredient,Ớt chuông đỏ: 1/4 quả; Bí ngòi: 1/2 quả; Đậu hũ trắng: 2 miếng; Cần tây: 1 cọng
https://monngonmoingay.com/ca-nuc-kho-ruc/,Cá nục kho rục,unparsed_main_ingredient,"ĂN KÈM: cơm trắng, xà lách, rau sống, giá"
https://monngonmoingay.com/lau-nam-chay/,Lẩu nấm chay,unparsed_main_ingredient,Mía lau nướng: 2 khúc; Bắp Mỹ: 1 trái; Khoai môn: 1/2 củ; Đậu hũ chiên: 1 miếng
https://monngonmoingay.com/banh-ha-cao/,Bánh há cảo,unparsed_main_ingredient,"Đậu hũ     1/2 miếng; Bắp trái (mỹ)    1/2 trái; Đường, mè rang, muối, dầu mè, dầu ăn"
https://monngonmoingay.com/cu-sen-xao-ngu-vi/,Củ sen xào ngũ vị,unparsed_main_ingredient,"Hành boaro nguyên cây  1 cây; Muối, tiêu, đường, ngũ vị hương, bột năng"
https://monngonmoingay.com/goi-rong-bien/,Gỏi rong biển,unparsed_main_ingredient,Rau răm: 1 nhúm
https://monngonmoingay.com/ca-vien-chien-me/,Cá viên chiên mè,unparsed_main_ingredient,"Mỡ heo băm nhỏ  2M; Bột xù   1 chén; Nước cốt chanh; Cà rốt băm, lá chúc băm, ớt băm"
https://monngonmoingay.com/chao-ca-gio-heo/,Cháo cá giò heo,unparsed_main_ingredient,"Nước dùng, giá, bún, hành, ngò, chanh, ớt, hành phi, gừng, nước mắm, dầu ăn, muối, tiêu."
https://monngonmoingay.com/nem-hai-san/,Nem hải sản,unparsed_main_ingredient,"Mực nang: 1/2 con; Bánh tráng bò bía: 1 gói; Bột chiên xù: 1 gói; Tiêu, bột năng, tương ớt, dầu ăn"
https://monngonmoingay.com/mien-tron-kieu-thai/,Miến trộn kiểu Thái,unparsed_main_ingredient,"Tôm sú   4 con; Tôm khô  1 chén xốt; Hành tím, tỏi  mỗi loại 10 củ; Chanh, đậu phộng rang giã, bánh đa nướng"
https://monngonmoingay.com/bi-cuon-chay/,Bì cuốn chay,unparsed_main_ingredient,Đậu hũ trắng: 1 miếng; Bún tàu: 1 lọn; Boaro phi: 1 cọng; Dưa kiệu chua: 3 củ
https://monngonmoingay.com/ca-chim-chien-gion/,Cá chim chiên giòn,unparsed_main_ingredient,"Muối, ớt bột parika tiêu, lá húng quế"
https://monngonmoingay.com/gan-bo-xao-sa-ot/,Gân bò xào sả ớt,unparsed_main_ingredient,"Hành tím củ   10 củ; Sả cây     6 cây; Đậu phộng rang giã dập  2M; Tiêu, đường, nước mắm, rượu trắng, dầu ăn"
https://monngonmoingay.com/canh-ca-nau-me/,Canh cá nấu mẻ,unparsed_main_ingredient,"Mẻ  3M; Nghệ   1 củ nhỏ; Thì là, hành lá"
https://monngonmoingay.com/pho-chay/,Phở chay,unparsed_main_ingredient,"Boa-ro băm    1 cây; Nấm đông cô tươi     10 tai; Bơ tươi   1M; Ngò rí, cọng ngò gai"
https://monngonmoingay.com/bo-kho-nuoc-dua/,Bò kho nước dừa,unparsed_main_ingredient,Nước dừa tươi    2 chén; Quế chi     1 miếng cỡ ngón tay; Hoa hồi    2/3 cái; Đinh hương   2 nụ
https://monngonmoingay.com/ca-dieu-hong-kho-tuong-ban/,Cá điêu hồng kho tương bần,unparsed_main_ingredient,"Tương bần: 2M; Nước trà xanh: 1 chén; Sả non: 2 cây; Tiêu, đường, ớt hiểm, dầu điều, nước mắm, nước nghệ, ớt sừng, dầu ăn"
https://monngonmoingay.com/mam-kho/,Mắm kho,unparsed_main_ingredient,"Cà tím:    1 trái; Dừa tươi:   1 trái; ĂN KÈM Rau ghém: rau đắng, bông súng, kèo nèo, hoa chuối, rau nhút, rau muống chẻ, hẹ nước, rau dừa"
https://monngonmoingay.com/banh-beo/,Bánh bèo,unparsed_main_ingredient,Bột gạo lọc: 1 chén; Bột năng: 1M; Nước ấm: 2 chén; Ớt xanh: 3 trái
https://monngonmoingay.com/salad-uc-ga-ap-chao/,Salad ức gà áp chảo,unparsed_main_ingredient,"Ức gà   1 cái; Mù tạt vàng  1m; Muối, tiêu, đường, ớt bột Paprika, dầu salad"
https://monngonmoingay.com/pho-ga/,Phở gà,unparsed_main_ingredient,"Bánh phở:; Cần tây: 1/2 cọng; Lá chanh Bắc: 6 lá; Muối hột rang, nước mắm"
https://monngonmoingay.com/ca-hoi-luc-lac/,Cá hồi lúc lắc,unparsed_main_ingredient,"Cá hồi fillet: 250; Ớt chuông vàng: 60 (1/2 quả); ĂN KÈM:	Xà lách/ dưa leo / cà chua; Gia vị: Dầu ăn, nước mắm, nươc tương, dầu hào, đường, dầu mè"
https://monngonmoingay.com/uc-ga-hap-cai-thao/,Ức gà hấp cải thảo,unparsed_main_ingredient,Bột bắp: 1/2m; Gừng mài: 1m; ĂN KÈM:	Cơm
https://monngonmoingay.com/ga-nuong-xien-2/,Gà nướng xiên,unparsed_main_ingredient,"Mật ong		 1m; ĂN KÈM:	Xà lách, dưa leo, cà chua bi; Gia vị: Mật ong, rượu trắng, dầu điều"
https://monngonmoingay.com/salad-bo-cai-kale-uc-ga/,Salad bơ cải kale ức gà,unparsed_main_ingredient,Bột ớt Paprika: 1m; Bột tỏi: 1/4m
https://monngonmoingay.com/dau-tron-dau-giam-xot-me-rang/,Đậu trộn dầu giấm xốt mè rang,unparsed_main_ingredient,Xốt mè rang: 2M; Sản phẩm: XỐT MÈ RANG
https://monngonmoingay.com/mi-udon-xao-bo/,Mì udon xào bò,unparsed_main_ingredient,Tỏi lột vỏ: 3 tép; Hành lá: 1 cọng
https://monngonmoingay.com/rau-cu-luoc-va-com-chien-gion-cham-kho-quet/,Rau củ luộc và cơm chiên giòn chấm kho quẹt,unparsed_main_ingredient,"Gia vị: Dầu ăn, Gia vị nêm sẵn Aji-Quick® Bột Chiên Giòn; Xốt dùng ngay Kho Quẹt"
https://monngonmoingay.com/goi-cuon-tom/,Gỏi cuốn tôm,low_food_id_cover,"cover=0.26 thieu: Tôm: (6 con), Bún, Bánh tráng, Hẹ, Rau sống (diếp cá, kinh giới, húng quế)"
https://monngonmoingay.com/dau-hu-hap-trung/,Đậu hũ hấp trứng,unparsed_main_ingredient,Bột bắp: 2m; Hành lá: 1 cọng; Rượu sake/rượu trắng: 1m
